Date,NVDA,MSFT,GOOGL,JNJ,UNH,JPM,V,KO,COST,XOM
2020-10-21,13.482841491699219,205.57093811035156,78.70482635498047,124.01031494140625,296.4610900878906,86.88216400146484,191.0756072998047,42.674198150634766,347.69091796875,26.463529586791992
2020-10-22,13.319599151611328,205.6570587158203,79.73057556152344,125.00115966796875,299.1612548828125,89.95106506347656,190.6519012451172,43.26321029663086,345.7860107421875,27.820234298706055
2020-10-23,13.548135757446289,206.9395294189453,81.03671264648438,125.1390609741211,303.6340637207031,90.7641830444336,190.67112731933594,43.12664031982422,344.7276916503906,27.261585235595703
2020-10-26,13.1005277633667,201.05369567871094,78.62046813964844,124.04483032226562,296.7090148925781,88.51715850830078,185.91424560546875,42.51200866699219,341.1479187011719,26.615161895751953
2020-10-27,13.355236053466797,204.0875701904297,79.34449768066406,123.3382797241211,294.3670349121094,86.84720611572266,183.0157928466797,42.59735870361328,342.9975891113281,26.19219207763672
2020-10-28,12.587872505187988,193.97169494628906,74.97352600097656,119.21126556396484,282.8774719238281,84.40782165527344,174.1663818359375,40.94126510620117,335.8565368652344,25.19462013244629
2020-10-29,12.983638763427734,195.92404174804688,77.26024627685547,118.2031478881836,278.90985107421875,84.95863342285156,178.01812744140625,40.99249267578125,336.4096984863281,26.311901092529297
2020-10-30,12.495161056518555,193.77072143554688,80.19952392578125,118.13422393798828,280.2507019042969,85.71930694580078,174.97531127929688,41.02663803100586,329.7342224121094,26.032583236694336
2020-11-02,12.541764259338379,193.63673400878906,80.6069564819336,119.49555206298828,286.64300537109375,87.6515884399414,177.89297485351562,41.50468444824219,335.9764404296875,27.125919342041016
2020-11-03,12.979157447814941,197.56056213378906,81.66594696044922,119.33183288574219,295.1385498046875,90.41446685791016,181.3595428466797,42.12785339355469,342.9560852050781,26.663047790527344
2020-11-04,13.75150203704834,207.0926513671875,86.63789367675781,120.10726928710938,325.6397399902344,87.6515884399414,186.78086853027344,41.97419738769531,346.83782958984375,26.519393920898438
2020-11-05,14.116120338439941,213.69615173339844,87.46414184570312,120.4174575805664,325.49273681640625,91.236328125,190.31484985351562,42.204681396484375,355.1913146972656,26.47150993347168
2020-11-06,14.516875267028809,214.10768127441406,87.3266830444336,122.5628662109375,319.1188049316406,90.02101135253906,191.11407470703125,42.21320724487305,355.5877685546875,26.16027069091797
2020-11-09,13.588507652282715,209.0066680908203,87.4105453491211,125.86278533935547,321.4516906738281,102.20917510986328,204.79739379882812,44.876617431640625,336.5387878417969,29.47220802307129
2020-11-10,12.730428695678711,201.94374084472656,86.23445129394531,127.75830078125,324.8406677246094,101.87691497802734,205.40408325195312,46.08026885986328,338.03240966796875,30.12605094909668
2020-11-11,13.376421928405762,207.24575805664062,86.70637512207031,127.3447265625,323.01300048828125,100.35558319091797,204.81671142578125,45.73881149291992,343.8411865234375,29.815475463867188
2020-11-12,13.41504955291748,206.18341064453125,86.4875259399414,127.77552795410156,325.5019226074219,99.12279510498047,200.84341430664062,45.252227783203125,346.4136047363281,28.793838500976562
2020-11-13,13.255793571472168,207.2074737548828,87.94849395751953,129.15414428710938,326.6591796875,99.74356842041016,202.98435974121094,45.627838134765625,349.29962158203125,29.488544464111328
2020-11-16,13.473366737365723,207.89651489257812,88.03633117675781,129.9726104736328,327.7153625488281,102.55889129638672,205.12530517578125,45.96928787231445,350.17547607421875,31.18856430053711
2020-11-17,13.380659103393555,205.24557495117188,87.42245483398438,128.6802215576172,323.3803405761719,101.51844024658203,203.2061767578125,45.82417678833008,352.1393737792969,31.60538673400879
2020-11-18,13.387137413024902,202.53964233398438,86.37934875488281,126.97425079345703,316.40936279296875,100.76652526855469,200.42872619628906,44.9107666015625,352.4252014160156,30.412109375
2020-11-19,13.398603439331055,203.82546997070312,87.26911926269531,126.7761001586914,309.51202392578125,101.03754425048828,200.1780242919922,45.35466003417969,353.6330871582031,30.567398071289062
2020-11-20,13.047192573547363,201.87759399414062,86.16793823242188,126.10404205322266,307.3996276855469,100.17198944091797,196.61941528320312,44.96199035644531,351.4018249511719,30.191434860229492
2020-11-23,13.099282264709473,201.60890197753906,85.73025512695312,124.82000732421875,307.7302551269531,103.0572738647461,200.74697875976562,44.970523834228516,351.94580078125,32.169334411621094
2020-11-24,12.917595863342285,205.20716857910156,87.53361511230469,124.82000732421875,308.6027526855469,107.8223648071289,202.21286010742188,45.431495666503906,354.26007080078125,34.3106803894043
2020-11-25,13.193737030029297,205.21673583984375,87.54503631591797,124.6551513671875,306.0127258300781,106.69447326660156,203.37973022460938,45.183937072753906,357.5147705078125,33.35442352294922
2020-11-27,13.220157623291016,206.521728515625,88.68094635009766,124.93282318115234,310.3753356933594,105.98627471923828,203.48582458496094,44.98759078979492,358.1048889160156,32.847686767578125
2020-11-30,13.35997200012207,205.40867614746094,87.06217956542969,125.52275085449219,308.9058837890625,103.0660171508789,202.85899353027344,44.39395523071289,361.2213134765625,31.164039611816406
